subsidy_id,is_synthetic,subsidy_name,subsidy_category,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,anchor_osm_id,anchor_poi_name,anchor_poi_category,anchor_poi_subcategory,anchor_latitude,anchor_longitude,anchor_role,geographic_scope,applicant_type,occupation_restriction,benefit_type,max_amount_aud,payment_frequency,income_limit_aud_annual,income_assessment_unit,age_subject,age_min,age_max,new_resident_required,apply_within_days_of_move,minimum_move_distance_km,eligibility_summary,required_evidence,mock_application_open_date,mock_application_close_date,mock_status,mock_provider,official_source_url,application_url,source_type,generated_on,record_notice
MOCK-SUB-0409,true,[MOCK] Cann River Health Access Reimbursement,healthcare,CANN RIVER,EAST GIPPSLAND,22110,319,Gippsland,rural_council,w200384051,Cann Valley Bush Nursing Centre,healthcare,hospital,-37.5635816,149.1517255,context_only_not_provider,mock_locality,individual,none,reimbursement,700,one_off,45000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in CANN RIVER (EAST GIPPSLAND LGA). Annual gross individual income at most AUD 45000. Eligible consultation, prescription or dental expense; receipt required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Eligible consultation, prescription or dental expense; receipt required.",2026-05-27,2026-12-19,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0410,true,[MOCK] Warragul Moving Expense Support,relocation,WARRAGUL,BAW BAW,20830,305,Gippsland,rural_council,n9506812867,Interact Australia,community,social_facility,-38.1618041,145.9409371,context_only_not_provider,mock_locality,household,none,reimbursement,2650,one_off,110000,household,applicant,18,,true,90,50,FICTIONAL TEST RULES: reside in WARRAGUL (BAW BAW LGA). Annual gross household income at most AUD 110000. Move at least 50 km and establish primary residence; moving receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Move at least 50 km and establish primary residence; moving receipts required.,2026-04-24,2027-01-26,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0411,true,[MOCK] Wallan Early Years Participation Voucher,childcare,WALLAN,MITCHELL,24850,346,Goulburn,rural_council,w1366662242,Wallan East Kindergarten by Kids First,education,kindergarten,-37.4265483,144.9989072,context_only_not_provider,mock_locality,household,none,voucher,950,one_off,75000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in WALLAN (MITCHELL LGA). Annual gross household income at most AUD 75000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-07-25,2027-03-10,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0412,true,[MOCK] St Arnaud Health Access Reimbursement,healthcare,ST ARNAUD,NORTHERN GRAMPIANS,25810,357,Wimmera Southern Mallee,rural_council,w330039069,East Wimmera Health Service St Arnaud Campus,healthcare,hospital,-36.6095703,143.2468714,context_only_not_provider,mock_locality,individual,none,reimbursement,850,one_off,75000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in ST ARNAUD (NORTHERN GRAMPIANS LGA). Annual gross individual income at most AUD 75000. Eligible consultation, prescription or dental expense; receipt required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Eligible consultation, prescription or dental expense; receipt required.",2026-07-10,2027-03-26,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0413,true,[MOCK] San Remo Household Settling Support,housing_setup,SAN REMO,BASS COAST,20740,304,Gippsland,rural_council,r21138849,Griffiths Point Lodge Aged Care,community,social_facility,-38.5259507,145.3700207,context_only_not_provider,mock_locality,household,none,reimbursement,1100,one_off,75000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in SAN REMO (BASS COAST LGA). Annual gross household income at most AUD 75000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-11-12,2027-01-23,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0414,true,[MOCK] Tawonga Moving Expense Support,relocation,TAWONGA,ALPINE,20110,300,Ovens Murray,rural_council,w590324608,,community,town_hall,-36.6867541,147.1410267,context_only_not_provider,mock_locality,household,none,reimbursement,1900,one_off,90000,household,applicant,18,,true,90,50,FICTIONAL TEST RULES: reside in TAWONGA (ALPINE LGA). Annual gross household income at most AUD 90000. Move at least 50 km and establish primary residence; moving receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Move at least 50 km and establish primary residence; moving receipts required.,2026-10-01,2026-12-15,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0415,true,[MOCK] Toora Community Participation Voucher,community,TOORA,SOUTH GIPPSLAND,26170,361,Gippsland,rural_council,w324632641,Toora Community Hall,community,community_centre,-38.663975,146.3252431,context_only_not_provider,mock_locality,individual,none,voucher,250,one_off,,individual,applicant,18,,false,,,FICTIONAL TEST RULES: reside in TOORA (SOUTH GIPPSLAND LGA). No income limit in this mock scenario. Local resident joining a community class or activity; registration confirmation required. Applicant aged at least 18.,Proof of identity and locality residence; Local resident joining a community class or activity; registration confirmation required.,2026-11-08,2027-01-18,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0416,true,[MOCK] Harrietville Household Settling Support,housing_setup,HARRIETVILLE,ALPINE,20110,300,Ovens Murray,rural_council,w255766151,Harrietville Community Hall,community,community_centre,-36.8917754,147.0632629,context_only_not_provider,mock_locality,household,none,reimbursement,1000,one_off,110000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in HARRIETVILLE (ALPINE LGA). Annual gross household income at most AUD 110000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-05-21,2026-10-17,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0417,true,[MOCK] Golden Square Household Settling Support,housing_setup,GOLDEN SQUARE,GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,n12588847801,Bendigo Foodshare,community,social_facility,-36.7729119,144.2652054,context_only_not_provider,mock_locality,household,none,reimbursement,2000,one_off,110000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in GOLDEN SQUARE (GREATER BENDIGO LGA). Annual gross household income at most AUD 110000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-03-13,2026-06-22,mock_closed,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0418,true,[MOCK] Amphitheatre Sport Participation Voucher,sport,AMPHITHEATRE,PYRENEES,25990,359,Central Highlands,rural_council,w1347753997,,recreation,park,-37.1818964,143.400024,context_only_not_provider,mock_locality,individual,none,voucher,450,one_off,,individual,applicant,5,25,false,,,FICTIONAL TEST RULES: reside in AMPHITHEATRE (PYRENEES LGA). No income limit in this mock scenario. Local resident aged 5 to 25; sports enrolment or equipment quote required.,Proof of identity and locality residence; Local resident aged 5 to 25; sports enrolment or equipment quote required.,2026-08-12,2026-12-15,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0419,true,[MOCK] Bendigo Home Efficiency Rebate,energy,BENDIGO,GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,w826091287,YMCA,community,social_facility,-36.7587395,144.2850883,context_only_not_provider,mock_locality,household,none,rebate,1150,one_off,75000,household,applicant,18,,false,,,FICTIONAL TEST RULES: reside in BENDIGO (GREATER BENDIGO LGA). Annual gross household income at most AUD 75000. Primary residence in locality; owner consent if renting and efficiency upgrade quote required. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Primary residence in locality; owner consent if renting and efficiency upgrade quote required.,2026-07-04,2027-02-16,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0420,true,[MOCK] Ouyen School Essentials Support,school_support,OUYEN,MILDURA,24780,345,Mallee,regional_city,w503686528,Ouyen P-12 College,education,school,-35.0651345,142.321055,context_only_not_provider,mock_locality,household,none,voucher,600,one_off,75000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in OUYEN (MILDURA LGA). Annual gross household income at most AUD 75000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-08-01,2027-01-22,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0421,true,[MOCK] Mooroopna Early Years Participation Voucher,childcare,MOOROOPNA,GREATER SHEPPARTON,22830,328,Goulburn,regional_city,w893664098,,education,kindergarten,-36.3941375,145.355442,context_only_not_provider,mock_locality,household,none,voucher,850,one_off,90000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in MOOROOPNA (GREATER SHEPPARTON LGA). Annual gross household income at most AUD 90000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-08-12,2027-03-23,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0422,true,[MOCK] Miners Rest School Essentials Support,school_support,MINERS REST,BALLARAT,20570,302,Central Highlands,regional_city,w128150688,Miners Rest Primary School,education,school,-37.4769086,143.794351,context_only_not_provider,mock_locality,household,none,voucher,450,one_off,90000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in MINERS REST (BALLARAT LGA). Annual gross household income at most AUD 90000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-05-20,2027-03-28,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
